Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
5,6,3,0,2,9.77789733766609,13,30.2034574305689,19.6024824519087,1,2,3,1,2,8,13,30,20
1,6,3,0,2,10,13,30,20,1,2,3,1,2,8,13,30,20
0,6,3,0,2,10,13,30,20,1,2,3,1,2,8,13,30,20
0,6,3,0,2,10,13,30,20,1,2,3,1,2,8,13,30,20
40,0,2.98547772361646,0,2.02220753491662,10,13.0303544025206,29.8071844866775,20.7547761032882,20,0,3.04577887945124,1,1.97448606630087,8,13.0977865710423,30,19.3656161608418
40,0,2.98547772361646,0,2.02220753491662,10,13.0303544025206,29.8071844866775,20.7547761032882,20,0,3.04577887945124,1,1.97448606630087,8,13.0977865710423,30,19.3656161608418
40,0,2.98547772361646,0,2.02220753491662,10,13.0303544025206,29.8071844866775,20.7547761032882,22,2,3.04161716313749,1,1.98757344277281,8,13.0888968827657,30,19.4232874189471
36,0,2.98386413735162,0,2.02467503879625,10,13.0337271139118,29.7575025642848,20.8386401147646,22,2,3.04161716313749,1,1.98757344277281,8,13.0888968827657,30,19.4232874189471
36,0,2.98386413735162,0,2.02467503879625,10,13.0337271139118,29.7575025642848,20.8386401147646,22,2,3.04161716313749,1,1.98757344277281,8,13.0888968827657,30,19.4232874189471
36,0,2.98386413735162,0,2.02467503879625,10,13.0337271139118,29.7575025642848,20.8386401147646,22,2,3.04161716313749,1,1.98757344277281,8,13.0888968827657,30,19.4232874189471
35,0,2.98340311270453,0,2.02538003990471,10,13.0346907457379,29.7505740661215,20.8626012609007,18,2,3.05086542161249,1,1.97165118477874,8,13.1086517456025,30,19.295129067602
34,0,2.9864169925824,0,2.02612651166661,10,13.035711061789,29.7432380092427,20.8879718862214,18,2,3.05086542161249,1,1.97165118477874,8,13.1086517456025,30,19.295129067602
33,0,2.98600538629702,0,2.02691822414136,10,13.0367932151765,29.7046304594366,20.9148801251978,18,2,3.05086542161249,1,1.97165118477874,8,13.1086517456025,30,19.295129067602
17,0,2.97283398516481,0,2,10,13.1720369603029,30.1795212622667,20,3,2,3,1,2,8,13,30,20
8,0,2.95534919882126,0,2,10,13.3655785406437,30.1271608941056,20,2,2,3,1,2,8,13,30,20
40,0,2.96343856163282,0,2.08644032087555,10,12.8688892553163,30.3814826823167,22.7549398688641,20,0,3.00908498017873,1,1.9874894323656,8.0564638058525,12.9585347951017,29.8172930525056,17.3993925480528
40,0,2.96343856163282,0,2.08644032087555,10,12.8688892553163,30.3814826823167,22.7549398688641,20,0,3.00908498017873,1,1.9874894323656,8.0564638058525,12.9585347951017,29.8172930525056,17.3993925480528
40,0,2.96343856163282,0,2.08644032087555,10,12.8688892553163,30.3814826823167,22.7549398688641,20,0,3.00908498017873,1,1.9874894323656,8.0564638058525,12.9585347951017,29.8172930525056,17.3993925480528
43,3,2.96598935965844,0,2.08040960081447,10,12.8780365165733,30.4258411337489,22.562734761734,20,0,3.00908498017873,1,1.9874894323656,8.0564638058525,12.9585347951017,29.8172930525056,17.3993925480528
43,3,2.96598935965844,0,2.08040960081447,10,12.8780365165733,30.4258411337489,22.562734761734,20,0,3.00908498017873,1,1.9874894323656,8.0564638058525,12.9585347951017,29.8172930525056,17.3993925480528
43,3,2.96598935965844,0,2.08040960081447,10,12.8780365165733,30.4258411337489,22.562734761734,20,0,3.00908498017873,1,1.9874894323656,8.0564638058525,12.9585347951017,29.8172930525056,17.3993925480528
38,3,2.96151427540297,0,2.07206390552731,10,12.9070005904467,30.3747900036796,22.7358649896449,20,0,3.00908498017873,1,1.9874894323656,8.0564638058525,12.9585347951017,29.8172930525056,17.3993925480528
38,3,2.96151427540297,0,2.07206390552731,10,12.9070005904467,30.3747900036796,22.7358649896449,20,0,3.00908498017873,1,1.9874894323656,8.0564638058525,12.9585347951017,29.8172930525056,17.3993925480528
26,3,2.96905478072103,0,2.10532416961683,10,12.9151258327761,30.5086435764222,20.8065217671982,7,0,3,1,1.97450647840857,8,13,30,18.1874747452623
23,3,2.9650184477716,0,2.02525544065584,10,13.1271577532674,30.5749883907382,20,7,0,3,1,1.97450647840857,8,13,30,18.1874747452623
2,3,2.8809311968567,0,2,10,13,30,20,1,0,3,1,1.82154534886002,8,13,30,7.31232321683625
2,3,2.8809311968567,0,2,10,13,30,20,1,0,3,1,1.82154534886002,8,13,30,7.31232321683625
2,3,2.8809311968567,0,2,10,13,30,20,1,0,3,1,1.82154534886002,8,13,30,7.31232321683625
40,0,2.9697853472012,0,2.07128473103737,9.9272347892593,12.9415570043218,31.051261295889,21.7635994472565,20,0,3,1,1.991077267443,8,12.8341391804066,30,16.8280808042091
40,0,2.9697853472012,0,2.07128473103737,9.9272347892593,12.9415570043218,31.051261295889,21.7635994472565,20,0,3,1,1.991077267443,8,12.8341391804066,30,16.8280808042091
40,0,2.9697853472012,0,2.07128473103737,9.9272347892593,12.9415570043218,31.051261295889,21.7635994472565,20,0,3,1,1.991077267443,8,12.8341391804066,30,16.8280808042091
40,0,2.9697853472012,0,2.07128473103737,9.9272347892593,12.9415570043218,31.051261295889,21.7635994472565,20,0,3,1,1.991077267443,8,12.8341391804066,30,16.8280808042091
40,0,2.9697853472012,0,2.07128473103737,9.9272347892593,12.9415570043218,31.051261295889,21.7635994472565,20,0,3,1,1.991077267443,8,12.8341391804066,30,16.8280808042091
40,0,2.9697853472012,0,2.07128473103737,9.9272347892593,12.9415570043218,31.051261295889,21.7635994472565,20,0,3,1,1.991077267443,8,12.8341391804066,30,16.8280808042091
40,0,2.9697853472012,0,2.07128473103737,9.9272347892593,12.9415570043218,31.051261295889,21.7635994472565,20,0,3,1,1.991077267443,8,12.8341391804066,30,16.8280808042091
40,0,2.9697853472012,0,2.07128473103737,9.9272347892593,12.9415570043218,31.051261295889,21.7635994472565,20,0,3,1,1.991077267443,8,12.8341391804066,30,16.8280808042091
32,0,2.9622316840015,0,2.09540185857436,9.94887905497129,12.8724491825224,30.9443933173689,21.051814536024,14,0,3,1,1.98725323920429,8,12.9407639930024,30,18.1874747452623
27,0,2.95523755140919,0,2.00652302868303,9.93941221329931,13.1022289902968,31.1192809687335,19.955634911078,14,0,3,1,1.98725323920429,8,12.9407639930024,30,18.1874747452623
12,0,2.93295202489556,0,2,9.86367747992344,13,30.2543217882111,19.9001785499255,8,0,3,1,1.9776931686075,8,12.8963369877541,30,16.8280808042091
1,0,2.8809311968567,0,2,10,13,30,20,2,0,3,1,1.91077267443001,8,12.5853479510166,30,7.31232321683625
1,0,2.8809311968567,0,2,10,13,30,20,2,0,3,1,1.91077267443001,8,12.5853479510166,30,7.31232321683625
0,0,2.8809311968567,0,2,10,13,30,20,2,0,3,1,1.91077267443001,8,12.5853479510166,30,7.31232321683625
40,0,2.90562938998074,0,2.00661139952982,9.94611604221278,13.6158024050785,32.4150911047165,20.7079102987243,20,0,3,1,1.97471374731687,7.82301896826124,12.9555943091017,30,18.7312323216836
40,0,2.90562938998074,0,2.00661139952982,9.94611604221278,13.6158024050785,32.4150911047165,20.7079102987243,20,0,3,1,1.97471374731687,7.82301896826124,12.9555943091017,30,18.7312323216836
40,0,2.90562938998074,0,2.00661139952982,9.94611604221278,13.6158024050785,32.4150911047165,20.7079102987243,22,2,3,1,1.9749055119098,7.83910815296476,12.9596311900924,30,18.8465748378942
42,2,2.8669654194628,0,2.00629657098078,9.94868194496455,13.7739073299611,32.3000867663967,21.113318293279,22,2,3,1,1.9749055119098,7.83910815296476,12.9596311900924,30,18.8465748378942
41,2,2.86662479074588,0,2.00645014588275,9.94743028508564,13.7927831184967,32.3561864436259,21.1404723979931,22,2,3,1,1.9749055119098,7.83910815296476,12.9596311900924,30,18.8465748378942
41,2,2.86662479074588,0,2.00645014588275,9.94743028508564,13.7927831184967,32.3561864436259,21.1404723979931,22,2,3,1,1.9749055119098,7.83910815296476,12.9596311900924,30,18.8465748378942
38,2,2.92764627350708,0,2.00695936792612,9.9432800444345,13.5446339572507,32.5422011628595,20.5024982569631,22,2,3,1,1.9749055119098,7.83910815296476,12.9596311900924,30,18.8465748378942
37,2,2.92890884314628,0,2.00714745895115,9.94174707266246,13.5593537939331,32.0415849299583,20.5160792909351,18,2,3,1,1.97190416368541,7.80335440917915,12.9506603434463,30,18.590258135204
28,2,2.93350921538685,0,2.00944485647117,9.92302291744682,13.3174311747388,32.5839496327219,19.7516017238491,16,2,3,1,1.96839218414609,7.77877371032655,12.9444928863771,30,18.4140404021045
27,2,2.93545654940649,0,1.99185729210688,9.9201719143893,13.3291878849143,31.8994662198522,19.6450792886241,16,2,3,1,1.96839218414609,7.77877371032655,12.9444928863771,30,18.4140404021045
13,2,2.93922132762474,0,1.98308822206813,9.83420320680854,13,30.2347585737333,19.3549998610573,12,2,3,1,1.95785624552811,8,12.9259905151694,30,17.885387202806
0,2,2.93922132762474,0,1.98308822206813,9.83420320680854,13,30.2347585737333,19.3549998610573,2,2,3,1,2,8,12.1706959020331,30,7.31232321683625
0,2,2.93922132762474,0,1.98308822206813,9.83420320680854,13,30.2347585737333,19.3549998610573,2,2,3,1,2,8,12.1706959020331,30,7.31232321683625
0,2,2.93922132762474,0,1.98308822206813,9.83420320680854,13,30.2347585737333,19.3549998610573,2,2,3,1,2,8,12.1706959020331,30,7.31232321683625
40,0,2.96824068129318,0,2.01475656324576,10.0280595937566,12.8773057687023,30.5545295067407,19.8502678248883,20,0,3,1,1.97067036084263,8,12.6916225896972,30.6121581456732,13.7322303715395
40,0,2.96824068129318,0,2.01475656324576,10.0280595937566,12.8773057687023,30.5545295067407,19.8502678248883,20,0,3,1,1.97067036084263,8,12.6916225896972,30.6121581456732,13.7322303715395
