Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
40,0,2.68227620799918,0,1.09997735464501,10.4406554859603,17.0400214744185,17.913607694874,15.1241943598064,20,3,2.45501911602859,1,2.63705480256832,6.74049538720553,18.5094904029462,38.1044461248463,6.64950774594509
40,0,2.68227620799918,0,1.09997735464501,10.4406554859603,17.0400214744185,17.913607694874,15.1241943598064,20,3,2.45501911602859,1,2.63705480256832,6.74049538720553,18.5094904029462,38.1044461248463,6.64950774594509
40,0,2.68227620799918,0,1.09997735464501,10.4406554859603,17.0400214744185,17.913607694874,15.1241943598064,19,3,2.4547839358573,1,2.63705480256832,6.73980544739429,18.751054539284,38.1142874848542,6.64880610101534
40,0,2.68227620799918,0,1.09997735464501,10.4406554859603,17.0400214744185,17.913607694874,15.1241943598064,15,3,2.4535296416104,1,2.63705480256832,6.73612576840099,19.0225081564495,38.1667747382301,6.64506399472335
38,0,2.68486827772807,0,1.09827591524271,10.4541315595105,17.089406158524,17.9467910570372,15.1233782685623,15,3,2.4535296416104,1,2.63705480256832,6.73612576840099,19.0225081564495,38.1667747382301,6.64506399472335
37,0,2.68626939650044,0,1.10142871455796,10.4614159235917,17.1161005823648,17.9647280095579,15.1229371381601,14,3,2.45310407749092,1,2.63705480256832,6.73487730588541,19.1549200991914,38.1845829134826,6.64379435151713
24,0,2.7686765956714,0,1.13499184208754,10.3659087948082,17.2184909953903,17.4332721918023,15.1332393710954,14,3,2.45310407749092,1,2.63705480256832,6.73487730588541,19.1549200991914,38.1845829134826,6.64379435151713
2,0,2.29029233002241,0,0.919707349420183,10.8626642693583,17.0554712588804,21.5932965892508,15.0621714252531,14,3,2.45310407749092,1,2.63705480256832,6.73487730588541,19.1549200991914,38.1845829134826,6.64379435151713
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,20,0,2.44161384626487,1,2.63705480256832,6.57249695959435,17.4219271559162,39.3602533521018,6.73214047292833
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,20,0,2.44161384626487,1,2.63705480256832,6.57249695959435,17.4219271559162,39.3602533521018,6.73214047292833
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,20,0,2.44161384626487,1,2.63705480256832,6.57249695959435,17.4219271559162,39.3602533521018,6.73214047292833
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,20,0,2.44161384626487,1,2.63705480256832,6.57249695959435,17.4219271559162,39.3602533521018,6.73214047292833
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,23,3,2.44394519752813,1,2.63705480256832,6.59611964881498,16.9651242850397,39.1720629520052,6.72310115032164
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,26,6,2.44573854465371,1,2.63705480256832,6.61429094821546,16.6137374612886,39.0273011057771,6.71614782523956
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,22,6,2.44323872744835,1,2.63705480256832,6.58896125814206,17.1035493974266,39.2290903459739,6.72584033899033
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,22,6,2.44323872744835,1,2.63705480256832,6.58896125814206,17.1035493974266,39.2290903459739,6.72584033899033
40,0,2.65126765294855,0,1.05232172018897,10.8499446439824,17.1739483349169,17.3283671178068,15.1769513684249,19,6,2.4406731255797,1,2.63705480256832,6.56296499727726,17.6062511213576,39.4361898293337,6.73578791889244
39,0,2.63197159032245,0,1.04483125951433,10.8670045043793,17.1352624578492,17.4703172070068,15.1779065293218,17,6,2.43845966514399,1,2.63705480256832,6.5405368506488,18.039954569455,39.3948805520544,6.74437014469033
39,0,2.63197159032245,0,1.04483125951433,10.8670045043793,17.1352624578492,17.4703172070068,15.1779065293218,15,6,2.4356559485921,1,2.63705480256832,6.51212786491942,18.0056197131473,39.5918699210356,6.75524096403433
39,0,2.63197159032245,0,1.04483125951433,10.8670045043793,17.1352624578492,17.4703172070068,15.1779065293218,15,6,2.4356559485921,1,2.63705480256832,6.51212786491942,18.0056197131473,39.5918699210356,6.75524096403433
26,0,2.73690072948634,0,1.05689392644793,10.7691803805488,16.7452900791837,16.9654509161109,15.1277726060306,15,6,2.4356559485921,1,2.63705480256832,6.51212786491942,18.0056197131473,39.5918699210356,6.75524096403433
4,0,2.8329006009493,0,1.07232917705894,10.1846100885053,16.7469587424498,15.9104212700809,15.1397000934447,15,6,2.4356559485921,1,2.63705480256832,6.51212786491942,18.0056197131473,39.5918699210356,6.75524096403433
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,20,0,2.45890707112015,1,2.64302825484721,6.83095543356232,16.1086189021463,38.6654036453002,6.66283899961033
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,20,0,2.45890707112015,1,2.64302825484721,6.83095543356232,16.1086189021463,38.6654036453002,6.66283899961033
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,20,0,2.45890707112015,1,2.64302825484721,6.83095543356232,16.1086189021463,38.6654036453002,6.66283899961033
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,23,3,2.4589827843588,1,2.64224910889779,7.02265186081278,15.8231171078485,39.0556349638769,6.66283899961033
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,23,3,2.4589827843588,1,2.64224910889779,7.02265186081278,15.8231171078485,39.0556349638769,6.66283899961033
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,21,6,2.45727623199547,1,2.64274380473869,6.75360424361915,16.0526129936357,38.9859507998453,6.68855751762414
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,21,6,2.45727623199547,1,2.64274380473869,6.75360424361915,16.0526129936357,38.9859507998453,6.68855751762414
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,21,6,2.45727623199547,1,2.64274380473869,6.75360424361915,16.0526129936357,38.9859507998453,6.68855751762414
40,0,3.00058619190205,0,1.16341473758826,10.1972924541672,17.3163994158156,14.7943608539369,15.1397000934447,18,6,2.45884257465759,1,2.64369197176708,6.75360424361915,16.3518241343259,38.5407464185327,6.66283899961033
36,0,3.04062868012504,0,1.18361389281155,10.1987016059074,17.3111682998808,14.5178316361774,15.1397000934447,16,6,2.45948753928317,1,2.64452161791693,6.75360424361915,16.6558306745504,38.1511925848841,6.66283899961033
36,0,3.04062868012504,0,1.18361389281155,10.1987016059074,17.3111682998808,14.5178316361774,15.1397000934447,15,6,2.45948753928317,1,2.64501940560684,6.75360424361915,16.8382345986852,38.1667747382301,6.66283899961033
35,0,3.05227444575289,0,1.1893850800182,10.1991042206903,17.3457241805513,14.4388232882461,15.1397000934447,15,6,2.45948753928317,1,2.64501940560684,6.75360424361915,16.8382345986852,38.1667747382301,6.66283899961033
27,0,3.09085292220369,0,1.2050494324272,10.1559446701026,17.4275441227982,14.1518881787843,15.1397000934447,15,6,2.45948753928317,1,2.64501940560684,6.75360424361915,16.8382345986852,38.1667747382301,6.66283899961033
10,0,3.02129125515645,0,1.15562893551444,10.1846100885053,17.2275968638649,14.6085484003371,15.1397000934447,15,6,2.45948753928317,1,2.64501940560684,6.75360424361915,16.8382345986852,38.1667747382301,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,20,0,2.45716566663109,1,2.71580766417289,6.75360424361915,16.8745649380593,38.6654036453002,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,20,0,2.45716566663109,1,2.71580766417289,6.75360424361915,16.8745649380593,38.6654036453002,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,20,0,2.45716566663109,1,2.71580766417289,6.75360424361915,16.8745649380593,38.6654036453002,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,20,0,2.45716566663109,1,2.71580766417289,6.75360424361915,16.8745649380593,38.6654036453002,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,23,3,2.45595425481261,1,2.70553555178969,6.75360424361915,16.5497061522785,39.0556349638769,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,25,5,2.45530816850942,1,2.78792390028356,6.75360424361915,16.3393114050986,39.2637583337844,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,25,5,2.45530816850942,1,2.78792390028356,6.75360424361915,16.3393114050986,39.2637583337844,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,21,5,2.45672340517355,1,2.81666087127693,6.75360424361915,16.7338605035103,38.8078690473203,6.66283899961033
40,0,3.28819601353423,0,1.27907317302536,10.1221778702868,18.386479009628,12.8341547312074,15.0935607524477,19,5,2.45765448192626,1,2.71995255162576,6.75360424361915,17.0300803657188,38.5079418851728,6.66283899961033
38,0,3.30239472533821,0,1.29109494833931,10.1188919640648,18.4388092202144,12.7444934683031,15.0911323660794,17,5,2.45812173184077,1,2.72970522798546,6.75360424361915,17.3959990190351,38.3574269674039,6.66283899961033
38,0,3.30239472533821,0,1.29109494833931,10.1188919640648,18.4388092202144,12.7444934683031,15.0911323660794,17,5,2.45812173184077,1,2.72970522798546,6.75360424361915,17.3959990190351,38.3574269674039,6.66283899961033
38,0,3.30239472533821,0,1.29109494833931,10.1188919640648,18.4388092202144,12.7444934683031,15.0911323660794,15,5,2.45871358173247,1,2.66883627768143,6.75360424361915,17.2758034226714,38.1667747382301,6.66283899961033
35,0,3.31572412825624,0,1.29688818066616,10.1132589819699,18.4916469374462,12.6151426723175,15.0869694180195,15,5,2.45871358173247,1,2.66883627768143,6.75360424361915,17.2758034226714,38.1667747382301,6.66283899961033
7,0,3.18358917759057,0,1.24078473052233,10.1846100885053,18.4648688290388,13.6315461421712,14.8760467163185,15,5,2.45871358173247,1,2.66883627768143,6.75360424361915,17.2758034226714,38.1667747382301,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,20,0,2.4794353436441,1,2.8574260082672,6.82047616893639,19.6107742455327,38.4948484030987,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,20,0,2.4794353436441,1,2.8574260082672,6.82047616893639,19.6107742455327,38.4948484030987,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,20,0,2.4794353436441,1,2.8574260082672,6.82047616893639,19.6107742455327,38.4948484030987,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,20,0,2.4794353436441,1,2.8574260082672,6.82047616893639,19.6107742455327,38.4948484030987,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,20,0,2.4794353436441,1,2.8574260082672,6.82047616893639,19.6107742455327,38.4948484030987,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,22,2,2.47656651022398,1,2.8711570719468,6.81439690299846,19.093410387987,38.7823328289735,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,22,2,2.47656651022398,1,2.8711570719468,6.81439690299846,19.093410387987,38.7823328289735,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,22,2,2.47656651022398,1,2.8711570719468,6.81439690299846,19.093410387987,38.7823328289735,6.66283899961033
40,0,3.33609567536478,0,1.21374757704565,10.162685636211,18.8792451776005,12.5543541072112,15.1895927185332,22,2,2.47656651022398,1,2.8711570719468,6.81439690299846,19.093410387987,38.7823328289735,6.66283899961033
38,0,3.37309929600765,0,1.22596469475443,10.1615317176692,19.0254311092419,12.3054714910764,15.1922186461695,20,2,2.4794353436441,1,2.8574260082672,6.82047616893639,19.6107742455327,38.4948484030987,6.66283899961033
38,0,3.37309929600765,0,1.22596469475443,10.1615317176692,19.0254311092419,12.3054714910764,15.1922186461695,20,2,2.4794353436441,1,2.8574260082672,6.82047616893639,19.6107742455327,38.4948484030987,6.66283899961033
38,0,3.37309929600765,0,1.22596469475443,10.1615317176692,19.0254311092419,12.3054714910764,15.1922186461695,17,2,2.48432135185608,1,2.80985927918058,6.83227709693355,20.6150687925333,38.1567737412845,6.66283899961033
34,0,3.36948579020071,0,1.22237475120635,10.1588166152179,18.9587771423914,12.2804709872827,15.1983972994312,17,2,2.48432135185608,1,2.80985927918058,6.83227709693355,20.6150687925333,38.1567737412845,6.66283899961033
14,0,3.40381409536669,0,1.31310283926214,10.1219687962358,18.9424953368193,12.0892775930204,15.2461155017887,17,2,2.48432135185608,1,2.80985927918058,6.83227709693355,20.6150687925333,38.1567737412845,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,20,0,2.46709076203574,1,3.61345554928659,6.73485108936557,15.670849484223,40.22701275831,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,20,0,2.46709076203574,1,3.61345554928659,6.73485108936557,15.670849484223,40.22701275831,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,20,0,2.46709076203574,1,3.61345554928659,6.73485108936557,15.670849484223,40.22701275831,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,24,4,2.46388866436691,1,3.63377794239933,6.7379766150745,15.3790032056075,40.1001247299235,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,24,4,2.46388866436691,1,3.63377794239933,6.7379766150745,15.3790032056075,40.1001247299235,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,20,6,2.46709076203574,1,3.61345554928659,6.81105784939161,15.670849484223,40.3975680005115,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,20,6,2.46709076203574,1,3.61345554928659,6.81105784939161,15.670849484223,40.3975680005115,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,20,6,2.46709076203574,1,3.61345554928659,6.81105784939161,15.670849484223,40.3975680005115,6.66283899961033
40,0,3.33772529018605,0,1.30922507779476,10.0959377532541,19.0579445991751,12.4344386449125,15.6199284876954,18,6,2.46922549381496,1,3.59990728721142,6.7379766150745,15.8654136699667,40.2576114352659,6.66283899961033
38,0,3.35453080602435,0,1.31691923907136,10.0912707882409,19.1456151039482,12.3237396932558,15.6452036663402,14,6,2.44953665648854,1,3.69693138514967,6.74020913343802,15.170541578025,40.6356311381418,6.66283899961033
38,0,3.35453080602435,0,1.31691923907136,10.0912707882409,19.1456151039482,12.3237396932558,15.6452036663402,14,6,2.44953665648854,1,3.69693138514967,6.74020913343802,15.170541578025,40.6356311381418,6.66283899961033
36,0,3.37320360140023,0,1.32546830715648,10.0860852715596,19.1419942995946,12.1678322349388,15.6029486152084,12,6,2.44884562296114,1,3.61729962358404,6.7379766150745,14.6493875090686,40.7770165467974,6.66283899961033
29,0,3.41897260025084,0,1.34590917048196,10.0623034191933,19.4308580044754,11.8797980908696,15.1397000934447,12,6,2.44884562296114,1,3.61729962358404,6.7379766150745,14.6493875090686,40.7770165467974,6.66283899961033
7,0,3.45348998793395,0,1.3444496864998,10.1846100885053,19.5279867742754,11.9615579865991,15.1397000934447,12,6,2.44884562296114,1,3.61729962358404,6.7379766150745,14.6493875090686,40.7770165467974,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,20,0,2.44787817602277,1,3.73538990796306,6.69088283514667,13.8106036468128,41.1455113611167,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,20,0,2.44787817602277,1,3.73538990796306,6.69088283514667,13.8106036468128,41.1455113611167,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,20,0,2.44787817602277,1,3.73538990796306,6.69088283514667,13.8106036468128,41.1455113611167,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,26,6,2.44787817602277,1,3.73538990796306,6.70535700633263,13.8600436745365,41.2635880672562,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,33,13,2.45678492342156,1,3.77119959284945,6.64177771745551,13.9555016944921,40.4134489639731,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,26,17,2.45918289387508,1,3.7700264965079,6.73184107342486,13.8357963004398,40.8657771254324,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,17,17,2.44787817602277,1,3.71885059625217,6.86937049493793,13.7913386763922,41.6571770877212,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,17,17,2.44787817602277,1,3.71885059625217,6.86937049493793,13.7913386763922,41.6571770877212,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,11,17,2.44787817602277,1,3.73538990796306,6.86139285786944,13.7212842384989,41.6571770877212,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,9,17,2.44787817602277,1,3.73538990796306,6.88534588325839,13.6771758887143,41.6571770877212,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,9,17,2.44787817602277,1,3.73538990796306,6.88534588325839,13.6771758887143,41.6571770877212,6.66283899961033
40,0,3.37034629431844,0,1.33646806732814,10.1625334696297,18.9543765157353,11.8823998643695,15.1397000934447,9,17,2.44787817602277,1,3.73538990796306,6.88534588325839,13.6771758887143,41.6571770877212,6.66283899961033
39,0,3.36948814557361,0,1.3362634104263,10.1619674024791,18.9613426433039,11.884709767584,15.1397000934447,9,17,2.44787817602277,1,3.73538990796306,6.88534588325839,13.6771758887143,41.6571770877212,6.66283899961033
9,0,3.36349197837068,0,1.31935085134907,10.1846100885053,18.3197032323109,11.5345243999824,15.1397000934447,9,17,2.44787817602277,1,3.73538990796306,6.88534588325839,13.6771758887143,41.6571770877212,6.66283899961033
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,20,0,2.42021315802278,1,3.73538990796306,6.78722157557017,13.2424646428123,40.9749561189152,6.66283899961033
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,20,0,2.42021315802278,1,3.73538990796306,6.78722157557017,13.2424646428123,40.9749561189152,6.66283899961033
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,20,0,2.42021315802278,1,3.73538990796306,6.78722157557017,13.2424646428123,40.9749561189152,6.66283899961033
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,20,0,2.42021315802278,1,3.73538990796306,6.78722157557017,13.2424646428123,40.9749561189152,6.66283899961033
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,28,8,2.42811744887992,1,3.69809239095751,6.76422151340304,13.4359809770173,40.8746415458684,6.72323109142985
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,33,19,2.34664342344927,1,3.73538990796306,6.75353249998163,13.5092826187616,40.7646724632229,6.73347400675156
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,28,19,2.32856578906115,1,3.73538990796306,6.77026357634419,13.4359809770173,41.0223566602692,6.6856953090644
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,21,19,2.28879499340728,1,3.73538990796306,6.77581668725254,13.2747173651798,40.6825757037126,6.69331407888242
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,14,19,2.40835672173707,1,3.73538990796306,6.80832655863974,12.9521901415048,40.9262260497148,6.66283899961033
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,7,19,2.44787817602277,1,3.73538990796306,6.71950365190986,12.6993886554155,41.6571770877212,6.66283899961033
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,7,19,2.44787817602277,1,3.73538990796306,6.71950365190986,12.6993886554155,41.6571770877212,6.66283899961033
40,0,3.41888401445433,0,1.33511216144881,10.1443160785181,18.4856328996667,11.7232806785311,15.1509981778458,7,19,2.44787817602277,1,3.73538990796306,6.71950365190986,12.6993886554155,41.6571770877212,6.66283899961033
34,0,3.42154341194038,0,1.3334643629104,10.1372053708733,18.5967587601261,11.7110983913883,15.0647051089649,7,19,2.44787817602277,1,3.73538990796306,6.71950365190986,12.6993886554155,41.6571770877212,6.66283899961033
8,0,3.26757418673532,0,1.33277778018606,10.1846100885053,18.6826975405584,11.7923136390071,14.8209714094053,7,19,2.44787817602277,1,3.73538990796306,6.71950365190986,12.6993886554155,41.6571770877212,6.66283899961033
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,20,0,2.44787817602277,1,3.73538990796306,6.71190193640093,13.5975618441974,41.6571770877212,6.64815995502411
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,20,0,2.44787817602277,1,3.73538990796306,6.71190193640093,13.5975618441974,41.6571770877212,6.64815995502411
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,20,0,2.44787817602277,1,3.73538990796306,6.71190193640093,13.5975618441974,41.6571770877212,6.64815995502411
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,37,17,2.44787817602277,1,3.73538990796306,6.64074196978471,13.640758485399,41.6571770877212,6.66351294362463
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,37,17,2.44787817602277,1,3.73538990796306,6.64074196978471,13.640758485399,41.6571770877212,6.66351294362463
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,27,21,2.44787817602277,1,3.73538990796306,6.63867261971007,13.1221062047717,42.1474001615093,6.68065371487921
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,14,21,2.44787817602277,1,3.73538990796306,6.617201876782,13.5609203352051,41.6571770877212,6.66283899961033
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,10,21,2.44787817602277,1,3.73538990796306,6.61038175844014,13.5975618441974,41.6571770877212,6.66283899961033
40,0,3.36677873113546,0,1.3444496864998,10.1846100885053,18.7341194577051,11.8384808632967,14.9420751739384,8,21,2.44787817602277,1,3.73538990796306,6.63425217263664,13.4693165627244,41.6571770877212,6.66283899961033
37,0,3.38034110527893,0,1.3444496864998,10.1846100885053,18.5416850646277,11.7781857499611,14.9260515318163,7,21,2.44787817602277,1,3.73538990796306,6.617201876782,13.4049658127522,41.6571770877212,6.66283899961033
37,0,3.38034110527893,0,1.3444496864998,10.1846100885053,18.5416850646277,11.7781857499611,14.9260515318163,7,21,2.44787817602277,1,3.73538990796306,6.617201876782,13.4049658127522,41.6571770877212,6.66283899961033
37,0,3.38034110527893,0,1.3444496864998,10.1846100885053,18.5416850646277,11.7781857499611,14.9260515318163,7,21,2.44787817602277,1,3.73538990796306,6.617201876782,13.4049658127522,41.6571770877212,6.66283899961033
33,0,3.41479538395092,0,1.3444496864998,10.1846100885053,18.629200490604,11.7764732785616,14.9001547364674,6,21,2.44787817602277,1,3.73538990796306,6.59446814897581,13.3191648127893,41.6571770877212,6.66283899961033
7,0,3.43606671534563,0,1.3444496864998,10.1846100885053,18.1895462604241,11.083382425455,14.0104148391231,6,21,2.44787817602277,1,3.73538990796306,6.59446814897581,13.3191648127893,41.6571770877212,6.66283899961033
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,20,0,2.40916794610005,1,3.73538990796306,6.62742182888364,13.4310430534426,41.6571770877212,6.66775354915151
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,20,0,2.40916794610005,1,3.73538990796306,6.62742182888364,13.4310430534426,41.6571770877212,6.66775354915151
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,20,0,2.40916794610005,1,3.73538990796306,6.62742182888364,13.4310430534426,41.6571770877212,6.66775354915151
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,23,3,2.41421710652475,1,3.73538990796306,6.64388040471871,13.210003763627,41.6571770877212,6.66711252095049
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,23,3,2.41421710652475,1,3.73538990796306,6.64388040471871,13.210003763627,41.6571770877212,6.66711252095049
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,21,6,2.44787817602277,1,3.73538990796306,6.70284744305904,13.4798985545934,41.6571770877212,6.66751952298288
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,24,9,2.44787817602277,1,3.73538990796306,6.67935402538343,13.5587291065304,41.6571770877212,6.65306809707238
40,0,3.32993618354174,0,1.34000619144528,10.2471773037842,17.9891704037319,11.3604604457182,15.320383897144,24,9,2.44787817602277,1,3.73538990796306,6.67935402538343,13.5587291065304,41.6571770877212,6.65306809707238
