Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
40,3,3,0,1.9181239305572,9.66233529480733,12.9940638856094,27.6218738340816,20.030859696652,20,0,2.92890475916645,1,2.00147251191975,7.8894430722403,13.5277780930185,30,20.2631973505489
36,3,3,0,1.93940868905615,9.62481699423036,12.9934043173438,27.8812490160064,20.0342885518356,20,0,2.92890475916645,1,2.00147251191975,7.8894430722403,13.5277780930185,30,20.2631973505489
31,3,3,0,1.95278084516188,9.58301923138549,12.9830302255635,28.0300144643622,20.039818963422,20,0,2.92890475916645,1,2.00147251191975,7.8894430722403,13.5277780930185,30,20.2631973505489
25,3,3,0,1.96968090395423,9.48294384691801,12.9674127424226,28.165437288569,20.1327023167535,19,0,2.92516290438574,1,2.00155001254711,7.88362428656874,13.4740650390814,30,20.2770498426831
6,3,3,0,1.92664996879957,8.92279968107918,13.0481030719843,29.6701487903728,20,2,0,3,1,2.01472511919755,8,13,30,20.1933074375131
5,3,3,0,1.91197996255949,8.70735961729502,13.0577236863811,29.6041785484474,20,1,0,3,1,2.02945023839509,8,13,30,20
1,3,3,0,1.55989981279743,10,13.2886184319056,28.0208927422371,20,0,0,3,1,2.02945023839509,8,13,30,20
1,3,3,0,1.55989981279743,10,13.2886184319056,28.0208927422371,20,0,0,3,1,2.02945023839509,8,13,30,20
1,3,3,0,1.55989981279743,10,13.2886184319056,28.0208927422371,20,0,0,3,1,2.02945023839509,8,13,30,20
40,0,3.01925517116631,0,1.81938723870495,9.87496091668899,13.0072154607976,27.0813851332053,19.7402281946753,20,0,2.92890475916645,1,1.98734617311465,7.86794355512826,13.5121680223524,30,20.0810743855698
40,0,3.01925517116631,0,1.81938723870495,9.87496091668899,13.0072154607976,27.0813851332053,19.7402281946753,20,0,2.92890475916645,1,1.98734617311465,7.86794355512826,13.5121680223524,30,20.0810743855698
48,8,3.01604597597193,0,1.81910726603931,9.89580076390749,13.0886743482783,26.798758012707,19.6967247433646,20,0,2.92890475916645,1,1.98734617311465,7.86794355512826,13.5121680223524,30,20.0810743855698
48,8,3.01604597597193,0,1.81910726603931,9.89580076390749,13.0886743482783,26.798758012707,19.6967247433646,20,0,2.92890475916645,1,1.98734617311465,7.86794355512826,13.5121680223524,30,20.0810743855698
48,8,3.01604597597193,0,1.81910726603931,9.89580076390749,13.0886743482783,26.798758012707,19.6967247433646,20,0,2.92890475916645,1,1.98734617311465,7.86794355512826,13.5121680223524,30,20.0810743855698
31,8,3.02484538215008,0,1.79047290120496,9.83865924734063,13.009310271997,26.660702641595,19.8074158529187,20,0,2.92890475916645,1,1.98734617311465,7.86794355512826,13.5121680223524,30,20.0810743855698
25,8,3.0308082738661,0,1.80804488957279,9.92920150497289,13.0115447372762,26.9839982059249,19.7611956576191,19,0,2.92516290438574,1,1.98668018222595,7.86099321592449,13.4576333857487,30,20.0853414584945
20,8,2.99759389154583,0,1.81393165307984,9.91150188121611,13.0144309215953,27.0735429551665,19.7014945720239,17,0,2.91635854019583,1,1.98338077787634,7.84463947662149,13.3053554206223,30,20.0953816300821
2,8,3,0,1.77994990639872,8.38419952161878,13.1443092159528,29.0104463711185,20,1,0,3,1,2,8,13,30,20.3866148750263
2,8,3,0,1.77994990639872,8.38419952161878,13.1443092159528,29.0104463711185,20,1,0,3,1,2,8,13,30,20.3866148750263
1,8,3,0,1.55989981279743,10,13.2886184319056,28.0208927422371,20,0,0,3,1,2,8,13,30,20.3866148750263
40,0,3.01229184211706,0,1.84307177746424,9.56735679971579,12.9487064341083,27.3276509307845,19.6628763484303,20,0,2.90587941762988,1,1.94349464477957,7.60383066538479,13,29.173094021271,20.1715631479219
39,0,3.01260701755595,0,1.83904797688641,9.55626338432388,12.9473912144701,27.2591291597789,19.7076467689736,20,0,2.90587941762988,1,1.94349464477957,7.60383066538479,13,29.173094021271,20.1715631479219
43,4,3.0114342717368,0,1.83706280719568,9.55252547193952,12.9522850549845,27.2525294866955,19.7348424183714,20,0,2.90587941762988,1,1.94349464477957,7.60383066538479,13,29.173094021271,20.1715631479219
40,4,3.01229184211706,0,1.83404878762435,9.51896488233499,12.9487064341083,27.1870600644911,19.819114102387,20,0,2.90587941762988,1,1.94349464477957,7.60383066538479,13,29.173094021271,20.1715631479219
40,4,3.01229184211706,0,1.83404878762435,9.51896488233499,12.9487064341083,27.1870600644911,19.819114102387,20,0,2.90587941762988,1,1.94349464477957,7.60383066538479,13,29.173094021271,20.1715631479219
31,4,3.01586044144136,0,1.83291265429953,9.44175070931069,12.9338147536882,27.2237147000681,19.6871467119459,20,0,2.90587941762988,1,1.94349464477957,7.60383066538479,13,29.173094021271,20.1715631479219
30,4,3.01638912282274,0,1.83949591592877,9.42314239962105,12.9316085788111,27.3186263451282,19.6767182690107,19,0,2.90021720584765,1,1.94052067871534,7.58297964777346,13,29.1295726539695,20.1805927872863
21,4,3,0,1.82279205055223,9.79146075312768,12.9022979697302,26.842511580326,19.5424359997052,19,0,2.90021720584765,1,1.94052067871534,7.58297964777346,13,29.1295726539695,20.1805927872863
1,4,3,0,2,6.76839904323755,13,30,20,1,0,3,1,2,8,13,30,20.3866148750263
1,4,3,0,2,6.76839904323755,13,30,20,0,0,3,1,2,8,13,30,20.3866148750263
1,4,3,0,2,6.76839904323755,13,30,20,0,0,3,1,2,8,13,30,20.3866148750263
1,4,3,0,2,6.76839904323755,13,30,20,0,0,3,1,2,8,13,30,20.3866148750263
1,4,3,0,2,6.76839904323755,13,30,20,0,0,3,1,2,8,13,30,20.3866148750263
40,0,2.95669160877254,0,1.88853126792664,10.1035390128171,13.0779546849153,28.7944266760535,19.533460092274,20,0,3.00269228829843,1,1.84698813750544,7.5122407024906,12.7334931445043,24.6061724482887,21.0393721207156
40,0,2.95669160877254,0,1.88853126792664,10.1035390128171,13.0779546849153,28.7944266760535,19.533460092274,20,0,3.00269228829843,1,1.84698813750544,7.5122407024906,12.7334931445043,24.6061724482887,21.0393721207156
45,6,2.91867420834857,0,1.90751139233149,10.0920346780596,13.069293053258,28.9723594288867,19.3558258077926,20,0,3.00269228829843,1,1.84698813750544,7.5122407024906,12.7334931445043,24.6061724482887,21.0393721207156
42,6,2.91286522323062,0,1.89383930278728,10.0986085836353,13.0742425570622,28.9460781323254,19.2623476005095,20,0,3.00269228829843,1,1.84698813750544,7.5122407024906,12.7334931445043,24.6061724482887,21.0393721207156
39,6,2.90616254809451,0,1.88149292333855,10.1061938592995,13.0725530503771,28.91575355937,19.205605108241,20,0,3.00269228829843,1,1.84698813750544,7.5122407024906,12.7334931445043,24.6061724482887,21.0393721207156
30,6,2.97155288949373,0,1.87276364639947,10.0728098867578,13.0846983510933,28.8439043574976,19.4533596530231,20,0,3.00269228829843,1,1.84698813750544,7.5122407024906,12.7334931445043,24.6061724482887,21.0393721207156
28,6,2.969520953029,0,1.87669623523435,10.0100150665094,13.0907482333143,28.9621701920237,19.4143139139533,19,0,3.00212549076192,1,1.83893488158468,7.48656916051642,12.7194664678992,24.3222867876723,20.8002678374451
24,6,2.96444111186716,0,1.92634918094781,9.94467807432115,13.0697956348785,29.2709050750703,19.3166995662788,19,0,3.00212549076192,1,1.83893488158468,7.48656916051642,12.7194664678992,24.3222867876723,20.8002678374451
3,6,3,0,1.82572197057681,8.92279968107918,13.1924122879371,28.6805951614914,20,2,0,3.00673072074608,1,1.97444127882785,8,13,30,20.1933074375131
1,6,3,0,1.91726609893298,10,13.2886184319056,28.0208927422371,20,2,0,3.00673072074608,1,1.97444127882785,8,13,30,20.1933074375131
1,6,3,0,1.91726609893298,10,13.2886184319056,28.0208927422371,20,0,0,3.00673072074608,1,1.97444127882785,8,13,30,20.1933074375131
1,6,3,0,1.91726609893298,10,13.2886184319056,28.0208927422371,20,0,0,3.00673072074608,1,1.97444127882785,8,13,30,20.1933074375131
1,6,3,0,1.91726609893298,10,13.2886184319056,28.0208927422371,20,0,0,3.00673072074608,1,1.97444127882785,8,13,30,20.1933074375131
40,0,3.0428784523495,0,1.89558191224257,10.1202995603826,13.0250868789212,29.0418150832739,20.1536157536815,20,0,3.00701191714494,1,1.90744272492689,8.04362779079222,13.0811468570955,23.7051353809456,21.7828383964566
40,0,3.0428784523495,0,1.89558191224257,10.1202995603826,13.0250868789212,29.0418150832739,20.1536157536815,20,0,3.00701191714494,1,1.90744272492689,8.04362779079222,13.0811468570955,23.7051353809456,21.7828383964566
43,4,3.03988693241814,0,1.91134562056467,10.0663888024501,13.1239248412648,29.1473958945852,20.1387305651229,20,0,3.00701191714494,1,1.90744272492689,8.04362779079222,13.0811468570955,23.7051353809456,21.7828383964566
40,4,3.0428784523495,0,1.91776739431376,10.0713679626339,13.1187882827644,29.1824059495673,20.1491353575072,20,0,3.00701191714494,1,1.90744272492689,8.04362779079222,13.0811468570955,23.7051353809456,21.7828383964566
39,4,3.04397789984564,0,1.92500720428534,10.0230116562925,13.1218341361686,29.3056377598571,20.152959341033,20,0,3.00701191714494,1,1.90744272492689,8.04362779079222,13.0811468570955,23.7051353809456,21.7828383964566
30,4,3.04389211204229,0,1.91305347711299,10.0299151531802,13.0142079431012,29.2952398135905,20.2772469374502,20,0,3.00701191714494,1,1.90744272492689,8.04362779079222,13.0811468570955,23.7051353809456,21.7828383964566
28,4,3.04469946886076,0,1.90684301119249,10.032051949836,13.0152227961798,29.3155822023385,20.2258516426513,19,0,3.00738096541572,1,1.90210631129133,8.0459239903076,13.0854177443111,23.9871129516321,21.8116786890927
25,4,3.05006340512405,0,1.92785158780681,9.95760762741831,13.0055047944452,29.537561742999,20.3362806418797,17,0,3.00824931428816,1,1.89006972532546,8.05132681269673,13.0954668907006,23.9651520319474,21.9294357283157
2,4,3,0,1.77994990639872,8.38419952161878,13.1443092159528,29.0104463711185,20,2,0,3.01346144149217,1,2.02793262961654,8,13,30,22.7911767514279
1,4,3,0,1.55989981279743,10,13.2886184319056,28.0208927422371,20,0,0,3.01346144149217,1,2.02793262961654,8,13,30,22.7911767514279
1,4,3,0,1.55989981279743,10,13.2886184319056,28.0208927422371,20,0,0,3.01346144149217,1,2.02793262961654,8,13,30,22.7911767514279
1,4,3,0,1.55989981279743,10,13.2886184319056,28.0208927422371,20,0,0,3.01346144149217,1,2.02793262961654,8,13,30,22.7911767514279
40,0,3.00651782331672,0,1.84911495282919,10.7660372975221,12.7297992660954,28.4698488768246,19.6797298592943,20,0,3.01917366762384,1,1.8498518373972,8,12.857545728007,24.7564026920564,22.4790874712748
40,0,3.00651782331672,0,1.84911495282919,10.7660372975221,12.7297992660954,28.4698488768246,19.6797298592943,20,0,3.01917366762384,1,1.8498518373972,8,12.857545728007,24.7564026920564,22.4790874712748
41,2,3.00635885201631,0,1.81680951782472,10.8428297492873,12.736389527898,28.2328459943783,19.6875413261408,20,0,3.01917366762384,1,1.8498518373972,8,12.857545728007,24.7564026920564,22.4790874712748
40,2,3.00651782331672,0,1.82134438563478,10.8149688952708,12.7297992660954,28.3292580105312,19.6797298592943,20,0,3.01917366762384,1,1.8498518373972,8,12.857545728007,24.7564026920564,22.4790874712748
39,2,3.00668494699151,0,1.81676347244593,10.7634718346491,12.7228710421491,28.2864184723397,19.7249324211418,20,0,3.01917366762384,1,1.8498518373972,8,12.857545728007,24.7564026920564,22.4790874712748
35,2,3.00744894093339,0,1.85905392139779,10.6829602806133,12.6911991612519,28.5726064107558,19.7530152707796,20,0,3.01917366762384,1,1.8498518373972,8,12.857545728007,24.7564026920564,22.4790874712748
34,2,3.00766802743143,0,1.87660562323823,10.6454807621034,12.7027870911088,28.696025265535,19.7457510140378,20,0,3.01917366762384,1,1.8498518373972,8,12.857545728007,24.7564026920564,22.4790874712748
28,2,3.00931117616674,0,1.8895314402091,10.6439935032721,13.0103078011395,28.8088931011735,19.8400669493856,18,0,3.02055621727692,1,1.83267789799676,8,12.8417174755634,24.8211384612902,22.3758068381262
2,2,3,0,2,8.38419952161878,13,30,20,3,0,3.01346144149217,1,2.01862175307769,8,13,30,23.7215690019038
1,2,3,0,2,10,13,30,20,2,0,3.01346144149217,1,2.02793262961654,8,13,30,22.7911767514279
0,2,3,0,2,10,13,30,20,1,0,3.01346144149217,1,2.10698270157737,8,13,30,25.5823535028558
40,0,3.02281238160851,0,1.88988389438897,10.4190853619258,13.0119942339749,29.4379942212581,20.1237719973351,20,0,3.00916043265505,1,1.83484204019185,8,13,23.0085369227418,22.7088444020727
40,0,3.02281238160851,0,1.88988389438897,10.4190853619258,13.0119942339749,29.4379942212581,20.1237719973351,20,0,3.00916043265505,1,1.83484204019185,8,13,23.0085369227418,22.7088444020727
41,2,3.02066626905301,0,1.89256965306241,10.3707059163456,13.0401573595928,29.4517016792762,20.1207531681318,22,2,2.91001349087164,1,1.82417214780149,8,13.1644565088402,22.5848118877565,22.5748469870088
40,2,3.01955346995015,0,1.88988389438897,10.3799735642542,13.0411612935827,29.4379942212581,20.1237719973351,22,2,2.91001349087164,1,1.82417214780149,8,13.1644565088402,22.5848118877565,22.5748469870088
38,2,3.02058259994753,0,1.88408830988313,10.3999721728992,13.0433276774554,29.4940389868691,20.1302863129843,22,2,2.91001349087164,1,1.82417214780149,8,13.1644565088402,22.5848118877565,22.5748469870088
33,2,3.02370117569716,0,1.88888059747685,10.3557887581805,13.0145384654242,29.5877913985685,20.1500266634364,18,2,3.07025914333686,1,1.84788301978007,8,13,23.5264230766128,22.8726190204843
30,2,3.02607129326687,0,1.9023587885971,10.326125503667,13.0159923119666,29.7340250268165,20.172470331661,16,2,3.07195932000932,1,1.82691234363823,8,13,22.7172259611894,22.5339022101878
27,2,3.02655409499404,0,1.91883213329964,10.289870414817,13.0177692355184,30.0332628928494,19.988765342317,15,2,3.07675660800994,1,1.83420828495426,8,13,23.0085369227418,22.6205041684424
2,2,3,0,2,8.38419952161878,13,30,20,5,2,3.08051174438918,1,1.83048393433872,8,13,23.0085369227418,23.0302529999707
1,2,3,0,2,6.76839904323755,13,30,20,4,2,3.07567617588093,1,1.7881049179234,8,13,21.2606711534273,22.3922278742494
0,2,3,0,2,6.76839904323755,13,30,20,1,2,3.0998540184222,1,2,8,13,30,25.5823535028558
0,2,3,0,2,6.76839904323755,13,30,20,1,2,3.0998540184222,1,2,8,13,30,25.5823535028558
40,0,3.09322381068784,0,1.92136863017352,10.7022241660934,13.0737373271157,30.0527894191247,20.1721779537885,20,0,3.07052634254696,1,1.8022312567285,8,12.895548853526,21.8432930765321,22.6096019075738
40,0,3.09322381068784,0,1.92136863017352,10.7022241660934,13.0737373271157,30.0527894191247,20.1721779537885,20,0,3.07052634254696,1,1.8022312567285,8,12.895548853526,21.8432930765321,22.6096019075738
46,6,3.0895656918808,0,1.93162489580306,10.8771620180923,12.8905286727119,30.0459038427172,20.1497199598161,20,0,3.07052634254696,1,1.8022312567285,8,12.895548853526,21.8432930765321,22.6096019075738
45,6,3.09155604058926,0,1.93010544904313,10.8633067375996,12.8621697013431,30.0469239281109,20.1530470700342,20,0,3.07052634254696,1,1.8022312567285,8,12.895548853526,21.8432930765321,22.6096019075738
45,8,3.09155604058926,0,1.92660582951187,10.8633067375996,12.7774275640468,30.0469239281109,20.2531733861065,20,0,3.07052634254696,1,1.8022312567285,8,12.895548853526,21.8432930765321,22.6096019075738
29,8,3.10835683893134,0,1.91169278362658,10.634938971697,13.1991516472504,30.0728129918962,19.8971282291445,20,0,3.07052634254696,1,1.8022312567285,8,12.895548853526,21.8432930765321,22.6096019075738
27,8,3.11396926280895,0,1.93262663415953,10.5684484678551,13.2139036211208,30.0782065468514,19.88950809797,18,0,3.07281515736206,1,1.79595288392624,8,13,21.5843499995966,22.5051595737342
1,8,3,0,2,6.76839904323755,13,30,20,7,0,3.0570594390984,1,1.87891709595623,8,13,25.0060978019584,23.7997016415142
1,8,3,0,2,6.76839904323755,13,30,20,3,0,3,1,1.71747322389786,8,13,18.347561537903,21.4228324930588
0,8,3,0,2,6.76839904323755,13,30,20,1,0,3,1,1.71747322389786,8,13,18.347561537903,21.2348728363692
0,8,3,0,2,6.76839904323755,13,30,20,1,0,3,1,1.71747322389786,8,13,18.347561537903,21.2348728363692
0,8,3,0,2,6.76839904323755,13,30,20,1,0,3,1,1.71747322389786,8,13,18.347561537903,21.2348728363692
40,0,3.05736597951142,0,1.91533515767948,10.5203696899859,12.5337843486744,29.2200804691898,20.9848821272194,20,0,3.14787826979498,1,1.7881049179234,8,13,20.975956890333,22.4063248485011
40,0,3.05736597951142,0,1.91533515767948,10.5203696899859,12.5337843486744,29.2200804691898,20.9848821272194,20,0,3.14787826979498,1,1.7881049179234,8,13,20.975956890333,22.4063248485011
40,0,3.05736597951142,0,1.91533515767948,10.5203696899859,12.5337843486744,29.2200804691898,20.9848821272194,22,2,3.15287576209558,1,1.78464723859311,8,12.8950313220838,20.7370118582939,22.2998292110346
40,0,3.05736597951142,0,1.91533515767948,10.5203696899859,12.5337843486744,29.2200804691898,20.9848821272194,22,2,3.15287576209558,1,1.78464723859311,8,12.8950313220838,20.7370118582939,22.2998292110346
39,0,3.05716566531512,0,1.91316426428665,10.5337125025496,12.5218301012045,29.2000825325024,21.0101355150968,22,2,3.15287576209558,1,1.78464723859311,8,12.8950313220838,20.7370118582939,22.2998292110346
38,0,3.05867002492868,0,1.93040091327147,10.5477575684062,12.5092466828151,29.3790856395655,21.036718028652,22,2,3.15287576209558,1,1.78464723859311,8,12.8950313220838,20.7370118582939,22.2998292110346
35,0,3.05811217850823,0,1.92443527726617,10.5857843101686,12.5761362892945,29.3258644086712,20.7838183007121,18,2,3.14749226068755,1,1.78025695192056,8,13,20.6206431260421,22.2949594794888
